31624	1
31626	2
31627	2
31629	322
31630	18
31634	11
31635	2
31636	28
31637	32
31638	18
31639	1
31642	4
31643	3
31644	3
31645	7
31647	7
31658	91
31659	4
31660	8
31661	2
31662	1
31667	2
31668	11
31669	2
31673	10
31676	1
31683	51
31684	69
31690	1
31693	2
31694	14
31696	1
31697	5
31699	2
31700	1
31702	17
31703	7
31705	407
31706	2
31707	220
31708	333
31709	4
31711	2
31714	6
31715	6
31716	5
31718	62
31719	8
31720	1
31726	3767
31727	11
31728	54
31729	6
31730	4
31732	3
31733	17
31738	36
31741	27
31742	1
31743	9
31744	4
31745	28
31746	3
31747	2
31748	2
31749	18
31750	4
31751	20
31752	14
31755	2
31756	21
31757	7
31758	6
31759	1
31760	88
31761	111
31762	38
31763	3
31764	91
31765	2
31766	28
31767	78
31768	72
31769	34
31771	6
31772	4
31773	9
31774	180
31775	3
31776	6
31777	17
31778	1884
31779	200
31780	9
31781	23
31784	4
31785	2
31786	2
31787	40
31788	2255
31789	175
31790	1
31791	27
31792	5
31794	3183
31795	2474
31796	6627
31797	896
31798	6
31799	18
31800	149
31801	1678
31802	28
31803	28
31804	24
31805	19
31806	12
31807	3
31808	9
31809	222
31810	54
31812	1
31814	435
31817	20
31820	19
31821	2
31822	1
31826	1
31827	1682
31829	1
31830	4
31831	16
31832	15
31833	13
31836	123
31837	216
31838	30
31839	172
31840	76
31841	5
31842	1
31846	7
31847	5
31848	6
31849	2
31850	3
31851	2
31852	1
31853	2
31854	5
31855	2
31857	27
31858	5
31859	7
31860	44
31864	176
31865	68
31866	1
31867	445
31868	1
31869	1
31870	1
31871	4
31874	48
31875	11
31876	21
31878	1
31880	18
31881	7
31882	2193
31883	24
31884	3
31885	8
31886	1
31888	1
31889	1
31892	12
31893	537
31894	11
31895	5
31897	53
31898	99
31900	17
31901	504
31902	24
31904	328
31905	23
31906	499
31909	3
31910	1
31911	1086
31912	20
31913	2040
31914	380
31915	76
31916	159
31917	956
31920	2
31921	13
31922	554
31923	2
31924	198
31925	536
31926	7
31928	9
31929	5
31930	6
31931	2
31932	3
31933	19
31934	2
31936	30
31938	3
31939	509
31940	4329
31941	2
31942	78
31943	9
31944	3
31945	2
31948	1
31952	3
31954	1
31956	3
31957	6
31959	30
31960	17
31961	16
31962	17
31964	173
31965	61
31966	59
31970	1
31971	1
31972	1
31973	4
31974	3
31975	8
31976	14
31978	2
31979	49
31981	2
31982	1
31987	1
31990	66
31994	8
32007	8
32008	4
32009	1
32010	2
32011	3
32012	2
32014	2
32017	15
32019	20
32021	1
32022	20
32023	1
32024	32
32025	7
32026	349
32027	3
32028	2
32029	1
32030	4
32031	7
32032	23
32033	2
32034	46
32035	138
32036	20
32038	53
32039	2
32040	2
32043	138
32044	101
32045	135
32046	93
32049	12
32050	21
32051	1
32052	2
32053	54
32054	24
32055	9
32056	8
32059	41
32063	28
32066	2
32068	1
32069	1
32070	1
32072	2
32073	13
32074	4
32076	4
32077	1
32082	15
32083	4
32084	6
32085	44
32087	83
32088	42
32089	13
32091	1
32092	4
32093	6
32094	1
32095	27
32097	26
32098	4
32099	2
32102	2
32105	3
32106	1
32109	3
32110	2
32112	1582
32113	65
32114	121
32115	249
32116	1501
32117	3
32118	7
32120	15
32122	61
32123	30
32124	3
32125	4
32126	290
32127	12
32128	62
32130	1
32131	3
32132	1
32134	1
32135	8
32136	9
32138	4
32139	10
32140	2
32141	10
32142	1
32143	4
32147	1
32148	1
32152	1
32163	2
32171	71
32175	1
32176	33
32177	8
32178	1
32179	8
32180	5
32182	11
32183	1
32184	4
32188	2
32189	2
32190	11
32191	2
32192	15
32193	1
32194	1
32195	3
32196	13
32197	5
32200	4
32201	3
32206	1
32207	210
32208	49
32209	15
32210	1
32216	1
32223	206
32224	241
32225	145
32226	67
32227	1
32228	19
32229	61
32231	1
32233	4
32235	30
32237	52
32240	624
32241	104
32243	2
32244	7
32246	78
32249	2
32253	1
32256	3
32257	3
32260	1
32262	2
32263	51
32264	1
32265	46
32266	1
32275	2
32278	39
32280	1
32289	2
32293	2
32302	9
32304	29
32305	5
32306	2
32307	1
32309	1
32310	1
32318	2
32323	1
32334	4
32337	1
32340	1
32343	1
32352	4
32355	2
32356	1
32357	2
32359	1
32360	3
32361	2
32363	1
32364	1
32372	1
32379	1
32381	3
32383	5
32387	1
32389	3
32391	7
32392	1
32398	9
32400	1
32401	4
32406	2
32413	1
32414	1
32415	3
32417	2
32418	9
32419	8
32420	4
32421	8
32429	3
32431	1
32436	7
32437	5
32441	1
32444	1
32446	3
32447	66
32448	1
32449	46
32451	2
32452	2
32453	1
32454	1
32455	338
32456	1
32457	74
32458	9
32459	38
32461	1
32462	3
32464	8
32465	81
32466	4
32468	3
32469	45
32470	1197
32471	3
32472	1
32474	1
32475	50
32476	4
32478	406
32479	23
32480	304
32481	1
32483	2
32484	9
32485	3
32486	4
32491	1
32494	1
32499	12
32500	8
32508	2
32510	4
32511	21
32512	9
32515	9
32517	1
32518	1
32519	2
32521	1
32529	2
32530	1
32533	49
32550	1
32552	95
32553	104
32554	4
32557	1
32558	1
32561	5
32562	6
32565	1
32566	7
32572	3
32580	499
32581	1
32582	8
32583	2
32585	12
32588	1525
32590	26
32592	1
32593	443
32598	14
32599	19
32600	210
32602	2
32606	8
32607	101
32608	40
32609	58
32610	1933
32611	3
32612	2
32613	24
32614	1
32615	2
32616	25
32617	10
32619	15
32620	853
32621	2
32626	3
32627	36
32629	3
32630	168
32631	2
32632	7
32633	4
32634	3
32637	52
32638	1
32639	36
32640	26
32642	2
32644	23
32647	2
32648	29
32649	3
32650	1
32652	8
32653	13
32654	1
32655	2
32656	8
32657	9
32658	2
32660	1
32663	172
32664	40
32665	1029
32666	273
32667	1498
32668	4
32669	1
32670	114
32671	87
32672	1
32674	1
32677	41
32678	2
32680	522
32681	1077
32682	1
32684	303
32685	6
32686	12247
32687	5
32689	36
32693	21
32694	21
32695	31
32696	3
32697	1
32698	109
32699	7
32701	31
32702	375
32706	30
32707	12
32708	9
32712	3
32719	7
32720	9
32721	5
32722	2
32723	441
32724	4
32725	6
32730	63
32737	11
32739	56
32741	1
32742	2
32744	28
32750	50
32752	4
32754	6
32756	2
32757	63
32758	2
32759	25
32760	102
32761	3
32762	2
32763	2
32765	17
32766	1
32767	20
32768	5
32775	2
32776	1
32780	2
32781	12
32782	2
32785	1
32790	13
32791	1
32792	1
32797	1
32798	49
32799	26
32800	7
32801	20
32802	2
32805	1
32806	1
32807	2
32809	1
32812	3
32813	1
32814	19
32815	1
32816	18
32817	2
32818	1
32822	9
32823	26
32824	1
32825	35
32826	25
32827	5
32828	2
32829	9
32836	3
32837	2
32840	1
32849	4
32860	1
32862	41
32863	84
32864	4
32866	157
32868	1
32869	9
32871	2
32872	4
32873	5
32874	23
32875	1
32876	29
32877	71
32878	4
32879	4
32880	8
32881	6
32882	22
32883	2
32884	91
32885	4
32886	3
32888	13
32898	1
32899	128
32900	833
32901	1
32902	1
32903	24
32904	41
32908	7
32909	1
32910	189
32911	332
32912	178
32913	61
32914	31
32915	3
32917	2
32918	1
32919	22
32920	3
32921	16
32923	4
32926	1
32927	1
32928	1
32929	90
32932	1
32935	4
32936	14
32938	2
32939	2
32940	1
32941	1
32942	1
32944	29
32947	33
32948	1
32950	3
32951	1
32952	1
32954	10
32955	1
32956	3
32959	1
32960	17
32962	1
32963	12
32967	104
32968	236
32969	14
32970	5
32971	18
32972	1786
32973	6
32974	3
32975	333
32976	2
32977	5
32978	1
32979	31
32980	16
32981	3
32982	3
32983	5
32984	1
32985	1
32987	78
32991	4
32992	3
32993	5
32994	5
32996	7
32997	2
33001	8
33002	16
33003	2
33004	624
33010	6
33011	2
33012	1
33013	4
33014	1
33015	1
33017	2
33018	1
33019	2
33020	3
33021	3
33022	29
33023	11
33024	6
33025	5
33026	3
33027	3
33028	2
33030	3
33031	14
33032	2
33033	1
33035	11
33036	7
33037	2
33038	101
33039	116
33040	14
33042	27
33043	27
33044	2
33048	395
33049	1
33050	27
33052	1
33053	17
33054	55
33055	30
33056	16
33057	29
33058	11
33059	11
33060	1
33061	6
33062	1368
33065	11
33069	44
33070	70
33073	1
33080	152
33081	29
33082	1253
33083	156
33084	102
33085	1
33086	48
33087	85
33089	4
33090	64
33093	13
33095	181
33096	289
33100	12
33101	275
33102	1
33105	4
33106	517
33107	23
33108	8
33109	4
33111	4
33112	102
33113	16
33114	2
33116	6
33117	1
33118	1
33122	29
33129	5
33130	10
33131	9
33134	5
33139	1
33140	3
33141	3
33143	2
33144	66
33146	3
33147	356
33148	2
33149	14
33150	20
33151	2
33152	191
33153	1
33154	8
33155	2
33156	234
33157	1
33158	637
33159	37
33160	20
33161	9
33162	1
33164	1
33165	1
33166	6
33167	68
33169	11
33170	4
33172	18
33173	1
33174	3
33175	453
33178	2
33179	18
33180	12
33183	539
33184	13
33185	2
33187	8
33188	5
33191	1
33192	1
33193	11
33194	1
33195	21
33196	6
33197	3
33198	1
33199	3
33200	2
33202	3
33203	10
33204	46
33207	47
33208	20
33209	138
33210	85
33212	17
33215	1
33218	1
33220	1
33221	82
33222	2
33228	1
33232	1
33236	46
33237	7
33239	33
33240	1
33241	34
33242	13
33243	1
33244	2
33245	1
33248	3
33255	120
33256	4
33257	4
33258	5
33259	619
33260	9
33261	10
33262	296
33263	34
33264	10
33265	11
33266	57
33267	54
33268	3
33272	1
33273	2
33274	2
33275	42
33276	21
33277	2
33278	20
33279	118
33280	10
33286	1
33290	1
33296	6
33298	3
33299	44
33300	5
33301	24
33302	2
33303	11
33304	17
33305	5
33306	1
33307	28
33309	3
33310	170
33312	15
33314	11
33315	7
33316	7
33317	23
33318	1
33320	6
33321	31
33322	15
33324	6
33325	5
33326	6
33329	39
33330	48
33332	49
33334	31
33335	81
33340	8
33346	2
33347	6
33350	1
33353	2
33359	3
33360	1
33361	1
33362	171
33364	4
33365	1
33370	7
33372	1
33373	1
33374	2
33378	3
33379	4713
33380	2
33381	4
33382	13
33383	14
33384	16
33385	15
33386	19
33390	7
33391	4
33394	1
33395	6
33406	39
33407	15
33408	277
33409	21
33410	2079
33411	16
33413	2
33414	1
33415	1
33418	458
33420	927
33421	7
33422	695
33423	48
33428	6
33429	11
33430	1
33435	3
33436	1
33437	2
33438	4
33439	16
33440	1
33441	25
33442	2
33443	2
33444	2
33445	3
33446	23
33447	30
33449	11
33450	2
33451	79
33453	1
33454	92
33455	21
33456	28
33457	147
33458	143
33459	42
33460	11
33461	2
33462	10
33463	27
33464	28
33465	531
33466	10
33468	1
33473	2
33479	2
33480	5
33482	1
33485	2
33486	2
33488	4
33489	1
33490	3
33491	1
33492	4
33493	1074
33494	15
33495	5
33496	1
33498	2
33500	2
33501	4
33502	5
33503	4
33505	2
33506	2
33508	2
33510	2
33512	33
33513	812
33514	63
33515	57
33516	150
33518	2
33519	31
33520	8
33521	13
33523	4
33527	9
33528	5
33529	2
33530	45
33531	2
33534	9
33535	25
33536	41
33537	1
33539	6
33541	1
33547	2
33548	440
33549	2
33550	131
33556	1
33557	1
33559	4
33560	1
33561	123
33562	5
33563	166
33564	1
33566	56
33567	3
33570	16
33573	111
33577	2
33578	1
33583	42
33585	15
33589	16
33590	7
33591	65
33592	2
33595	260
33599	36
33602	1
33603	8
33604	5
33608	1
33610	1
33615	9
33618	1
33620	1
33622	8
33624	3
33630	12
33631	2
33633	4
33634	1
33639	37
33642	26
33644	2
33645	5
33648	1
33650	1
33651	3
33652	449
33654	150
33655	3
33658	3
33659	10
33664	139
33667	4
33668	2
33673	1
33677	2
33679	1
33680	960
33681	182
33682	598
33684	2
33685	8
33693	4
33695	6
33696	22
33697	8
33710	14
33712	13
33713	1
33715	1
33718	2
33719	218
33720	135
33721	331
33722	237
33723	1
33725	1
33726	1
33727	1
33729	33
33730	10
33731	4
33733	173
33734	202
33735	2
33738	2
33742	1
33748	4
33753	27
33755	1948
33756	505
33757	9
33758	13
33759	910
33760	17
33761	5
33762	4
33768	13
33769	2
33770	6
33771	5
33772	5
33773	10
33774	14
33775	1
33776	2
33778	14
33780	3
33782	95
33783	7
33784	1
33785	2
33786	1
33790	13
33793	1
33795	473
33796	4
33797	19
33799	1
33800	7
33804	4
33805	1
33808	2
33813	9
33814	1
33816	1
33817	2
33819	2
33820	2
33821	134
33822	30
33823	8
33824	10
33825	3
33826	8
33827	6
33829	6
33830	1
33832	11
33833	2
33834	567
33835	126
33836	651
33837	2085
33838	1
33839	1
33842	220
33843	44
33849	4
33854	1
33857	2
33861	9
33864	6
33865	79
33866	1
33868	132
33869	352
33870	335
33876	1
33879	3
33882	1
33883	9
33884	3
33887	1
33898	1
33903	3
33904	8
33910	4
33911	11
33914	25
33916	3
33917	17
33918	3
33922	1
33926	1
33927	1
33928	70
33929	340
33930	1367
33931	119
33932	5
33934	5
33938	1
33940	1
33942	4
33944	2
33948	5
33949	1
33950	1
33952	40
33956	8
33972	1
33973	71
33974	1
33982	2
33984	26
33988	44
33993	6
34000	1
34001	356
34003	1
34004	1
34006	1
34007	5
34008	2
34010	3271
34011	2
34013	4
34014	7
34015	36
34016	6
34017	3
34018	4
34019	1
34020	4
34021	6
34022	2
34023	15
34024	206
34025	6
34026	2
34028	3
34029	8
34030	7
34031	1
34032	3
34033	3
34034	22
34035	6
34036	1
34037	4
34041	64
34042	37
34043	60
34044	11
34045	79
34046	3
34047	57
34049	33
34053	7
34054	5
34057	11
34060	1
34061	7
34062	1
34067	56
34068	9
34069	22
34071	1
34072	1
34074	2
34075	168
34076	428
34077	7
34079	3
34080	6
34082	5
34084	1
34087	232
34088	10
34089	138
34090	96
34091	7
34092	117
34093	1067
34094	47
34095	89
34098	7
34099	6
34100	9
34101	1
34102	1
34105	1
34108	1
34112	139
34113	90
34114	59
34118	6
34119	3
34121	140
34122	276
34132	2
34133	1
34134	2
34135	3
34136	3
34138	3
34140	6
34142	4
34145	1
34146	2
34150	8
34151	6
34152	24
34153	1
34154	3
34155	24
34156	2
34157	4
34159	7
34160	404
34161	47
34162	11
34163	5
34164	267
34165	47
34169	1
34170	5
34172	1
34173	6
34174	13
34175	136
34176	7
34180	4
34181	2014
34182	53
34184	15
34185	105
34186	51
34187	126
34190	828
34191	6
34192	95
34193	1
34194	250
34195	67
34196	45
34197	149
34198	24
34199	13
34200	19
34201	33
34203	193
34204	49
34205	1
34206	149
34207	165
34209	42
34210	6035
34211	1
34214	1
34217	258
34218	95
34219	3
34220	12
34221	5
34222	17
34223	2
34224	21
34225	1516
34226	77
34227	2876
34228	80
34229	258
34230	3
34232	333
34234	3
34237	1
34238	1
34240	85
34241	59
34242	7
34247	26
34248	146
34249	3
34251	79
34253	16
34254	10
34255	273
34256	16
34257	1
34258	2
34259	6
34260	2
34261	3
34262	17
34263	394
34265	16
34268	6
34272	1
34280	1
34282	1
34283	4
34285	18
34290	1
34294	2
34299	1
34301	1
34305	4
34306	5
34309	503
34312	207
34314	2
34316	3
34317	1
34318	1
34321	1
34322	1
34323	12
34324	2352
34325	3
34328	1
34330	14
34331	168
34332	375
34335	41
34339	2
34340	1
34344	6
34346	2
34361	15
34362	1191
34363	107
34365	14
34366	57
34367	3
34368	2
34369	4
34370	4
34372	28
34373	107
34377	1
34378	3
34379	4
34380	2
34381	5
34382	15
34383	21
34385	1
34386	18
34387	14
34388	102
34389	38
34390	2
34393	22
34395	2
34396	1
34398	22
34399	33
34400	1
34405	3
34409	4
34411	11
34412	34
34414	2
34416	435
34417	67
34418	1
34423	5
34431	1178
34432	1
34433	2
34435	513
34436	149
34446	1
34447	407
34448	13
34449	417
34450	4
34451	24
34452	4
34455	1
34456	726
34457	4
34459	2
34461	20
34462	2
34463	2
34465	1
34468	1
34469	1
34471	1
34478	1
34480	1
34481	2
34483	1
34485	5
34486	311
34489	1
34491	32
34492	7
34493	1
34495	13
34497	536
34498	2
34500	41
34501	4081
34504	30
34510	7
34511	95
34512	3
34513	12
34514	1155
34515	41
34516	55
34518	42
34519	1334
34520	244
34521	4741
34522	2531
34523	178
34524	78
34525	14
34527	3
34528	2
34529	8
34530	268
34531	242
34532	1968
34533	292
34534	4
34537	159
34538	13
34541	3
34542	1
34545	9
34546	2
34549	20
34550	14
34558	1
34559	6
34560	79
34561	13
34563	4
34566	498
34567	34
34568	44
34569	3250
34570	339
34571	3
34572	297
34573	2
34574	41
34575	10
34577	17
34578	9
34579	4
34580	22
34581	43
34583	12
34585	10
34586	1
34587	33
34588	29
34589	11
34598	323
34600	1
34604	1
34610	1
34620	1
34625	2
34626	4
34638	3
34639	1
34643	1
34655	3
34658	38
34660	1
34661	1
34663	1
34664	97
34670	102
34672	1
34674	1
34675	2
34677	66
34678	1
34680	104
34681	1
34682	2
34683	28
34684	2
34685	2
34686	1
34687	1
34688	5
34689	2
34690	1
34691	6
34695	1
34699	2
34700	8
34715	1
34718	2
34720	1
34724	67
34727	3
34730	5
34731	72
34735	1
34740	4
34742	2
34744	1
34752	1
34754	8
34776	4
34777	1
34778	3
34779	1
34780	6
34782	6
34783	32
34784	1
34786	1
34788	1
34790	1
34791	1
34792	1
34793	1
34802	163
34803	1
34804	2
34807	4
34809	2
34813	2
34817	1
34818	352
34819	2051
34820	226
34826	3
34827	2
34842	1
34858	1
34891	1
34892	31
34901	27
34902	10
34903	3
34907	6
34910	5
34915	4
34916	7
34917	11
34918	36
34919	1
34920	3
34923	67
34924	141
34925	137
34926	318
34932	29
34933	23
34934	9
34937	4
34938	19
34939	9
34941	3
34942	65
34943	35
34944	13
34945	2
34947	13
34948	78
34949	11
34950	9
34951	5
34952	4
34953	4
34954	3
34955	1
34956	691
34958	683
34959	2
34963	2
34964	2
34965	5
34966	4
34968	1
34969	414
34970	122
34971	108
34972	115
34973	11
34976	3
34977	50
34978	34
34979	15
34985	2
34987	6
34988	8
34991	2
34992	2
34994	3
35003	65
35009	1
35010	1
35011	1
35012	3
35013	4
35021	2
35023	1
35036	4
35037	1
35039	1
35042	1
35043	1
35049	4
35051	2
35053	1
35056	13
35057	1
35058	1
35060	2
35064	1
35065	97
35066	12
35067	18
35069	44
35070	1045
35071	2140
35072	1
35074	4
35080	1
35083	1
35084	2
35085	1
35088	4
35090	3
35091	28
35092	4
35093	19
35094	1
35095	41
35097	21
35098	450
35099	712
35100	399
35101	3
35102	17
35103	30
35104	195
35105	46
35106	2
35107	14
35108	90
35109	12
35110	698
35115	2
35118	38
35120	33
35121	2
35123	4
35125	5
35127	2
35129	10
35131	1
35133	9
35141	2
35145	2
35146	1
35150	1
35151	1
35153	435
35156	7
35158	16
35159	2
35160	13
35162	140
35163	601
35164	36
35165	298
35166	192
35169	22
35170	22
35171	19
35172	558
35173	6
35174	24
35175	265
35176	2
35177	4
35178	265
35179	2
35180	91
35181	12
35182	441
35183	1
35185	70
35187	5969
35189	371
35190	7
35191	95
35192	19
35193	36
35194	3
35195	209
35205	9
35206	110
35207	2
35213	25
35221	24
35224	2
35227	1
35228	16
35229	1
35230	1
35231	12
35233	1
35237	3
35238	3
35239	1
35240	1
35242	2
35243	2
35244	4
35245	5
35247	1
35251	2
35253	32
35254	13
35259	3
35263	1
35264	1
35265	3
35266	1
35267	1
35268	3
35269	25
35270	3
35271	4
35272	4
35273	2451
35274	2
35276	183
35277	16
35278	11
35279	3
35281	185
35282	786
35283	115
35284	11
35285	1
35288	9
35289	2
35290	9
35294	1
35295	1
35296	22
35297	1608
35299	121
35301	12
35302	181
35303	60
35304	2
35305	2
35307	1
35308	9
35309	6
35314	244
35315	1
35317	4
35322	2
35323	12
35324	5
35325	11
35326	1
35329	1
35330	8
35331	1
35332	23
35334	1
35335	1
35336	5
35337	1
35338	12
35340	2
35344	23
35347	20
35348	27
35349	1
35351	85
35352	3
35353	2
35354	1
35355	171
35356	1
35357	24
35359	3
35360	149
35361	19
35363	226
35369	2
35370	1
35371	9
35372	1
35374	2
35375	195
35378	1
35379	1
35381	10
35382	145
35385	3
35386	14
35387	2
35388	600
35390	4
35391	15
35393	39
35397	1
35398	1
35399	90
35403	114
35419	1
35425	10
35427	3
35429	6
35431	2
35432	108
35436	1
35444	24
35446	1
35447	3
35449	4
35451	1
35452	15
35453	5
35454	1
35455	5
35456	3
35458	8
35459	267
35460	317
35461	3
35462	9
35463	9
35467	1
35472	1
35473	2
35474	1
35475	13
35476	8
35477	14
35478	12
35479	10
35480	18
35481	13
35482	9
35483	13
35484	5
35485	7
35486	20
35487	12
35488	5
35489	13
35490	2
35491	1
35494	7
35495	1
35501	4
35503	1
35504	2
35506	7
35507	54
35508	2
35509	15
35515	1
35519	7
35520	3
35523	6
35524	12
35527	4
35528	1
35529	3
35530	35
35531	52
35532	6
35535	3
35538	5
35540	2
35541	2
35546	3191
35547	1
35548	1
35549	1
35550	8
35551	81
35552	17
35553	91
35554	475
35555	6
35556	1
35560	6
35562	12
35571	362
35573	95
35575	1
35576	29
35577	1
35579	30
35580	9
35582	2
35583	3
35585	2
35586	1
35587	276
35588	21
35589	2
35590	5
35591	8
35592	1
35593	30
35594	8
35595	7
35596	15
35597	14
35598	7
35599	8
35600	6
35601	7
35602	5
35603	7
35604	9
35605	46
35606	5
35607	15
35608	148
35609	2
35611	3
35612	1
35613	3
35616	2
35617	1
35619	133
35620	7
35621	370
35622	2
35623	3399
35624	994
35625	23
35626	1486
35627	59
35628	579
35629	13
35633	2
35643	2
35646	1
35647	1
35649	1
35651	3
35653	1
35667	1
35670	1
35686	1
35687	1
35688	1
35710	2
35711	1
35712	1
35716	6
35720	14
35721	3
35722	1
35724	1
35726	1
35729	3
35730	2
35731	92
35733	647
35734	2
35735	3
35742	1
35744	31
35745	38
35746	6
35747	3
35748	4
35749	2
35756	2
35757	185
35758	1
35759	3
35761	1
35763	1
35764	2
35766	27
35768	3
35769	127
35770	1
35772	4
35773	3
35774	15
35775	82
35776	52
35777	2
35778	759
35779	7
35780	29
35781	5
35782	8
35785	37
35788	1
35789	1
35793	1
35797	2
35802	3
35811	45
35812	36
35813	41
35814	88
35815	11
35816	34
35817	5
35818	6
35819	1
35820	23
35821	6
35822	11
35826	17
35827	9
35828	17
35829	1
35832	1
35834	39
35835	2
35836	21
35837	229
35839	229
35844	2
35845	220
35849	1
35851	3
35852	1
35853	3
35854	80
35857	4
35859	5
35860	1
35861	4
35862	51
35863	7
35864	6
35866	2
35867	4
35868	2
35869	16
35870	2
35874	4
35875	18
35878	157
35879	156
35880	1
35881	1
35885	20
35886	22
35888	17
35889	23
35892	262
35893	4
35895	1
35896	2
35897	5
35899	24
35900	1102
35901	5277
35902	16
35903	235
35904	349
35905	10
35907	24
35908	1
35910	3
35911	3
35913	27
35914	34
35916	2
35917	2
35921	2
35924	6
35925	35
35928	1
35929	15
35930	22
35931	3
35932	38
35933	37
35934	6
35935	1
35936	4
35937	264
35938	1074
35939	7331
35941	464
35942	17
35943	24
35944	656
35945	68
35956	249
35963	1
35964	1
35968	1
35971	3
35972	5
35973	457
35974	6
35975	60
35976	78
35977	1
35978	2
35979	1
35980	2
35981	2
35983	35
35989	72
35990	249
35991	1177
35995	2
35996	263
35997	24
35998	205
35999	195
36001	1
36002	2
36003	2
36004	3
36005	1
36006	2
36007	24
36008	17
36009	132
36010	7
36012	2
36014	1
36015	1
36016	1
36019	39
36021	7
36025	367
36026	1
36027	2
36028	37
36029	10
36030	60
36031	21
36032	5
36033	6
36034	11
36035	14
36036	22
36037	13
36039	5
36040	1
36041	287
36042	74
36043	43
36044	493
36045	43
36046	85
36047	13
36048	28
36049	1
36050	1
36051	110
36052	123
36053	820
36054	188
36055	1210
36056	459
36065	19
36071	3
36075	3
36076	50
36077	1
36079	1
36080	9
36081	1
36086	2
36094	3
36096	1
36098	1
36099	81
36102	4
36106	10
36107	2
36108	1
36109	5
36110	2
36111	7
36112	7
36113	25
36114	30
36115	2
36116	2
36121	7
36122	1
36125	6
36126	1
36128	1
36130	3
36135	54
36136	35
36137	1
36138	182
36143	1
36145	608
36151	5
36153	81
36155	2
36156	5
36157	8
36163	2
36164	3
36166	1
36170	12
36171	1
36173	1
36174	129
36176	2
36177	3
36181	1
36183	3
36184	4
36185	13
36187	4
36188	6
36189	85
36193	16
36194	2
36197	7
36200	7
36204	1
36206	3
36215	5
36217	3
36220	11
36222	1
36223	4
36224	75
36226	4
36227	41
36233	2
36234	1
36235	40
36236	81
36237	49
36238	5
36239	1
36240	37
36245	2
36246	72
36257	1
36258	42
36265	1
36267	2
36269	2
36273	2
36277	32
36279	1
36283	1
36297	1
36298	9
36303	53
36305	2
36306	1
36309	43
36311	1
36312	1
36313	29
36315	2
36316	3
36317	24
36319	139
36320	4
36321	91
36322	109
36323	2
36324	1
36325	1
36331	2
36332	3
36335	7
36336	121
36337	3131
36338	40
36339	20
36340	25
36341	364
36342	1940
36343	582
36344	5256
36345	7
36346	26
36349	20
36350	8
36351	587
36352	316
36353	4
36354	137
36355	337
36356	5
36357	5
36358	1
36359	14
36360	16
36361	1
36362	4
36363	1
36364	2
36365	3
36367	1
36368	1
36371	2
36372	1
36373	698
36374	24
36375	221
36376	2
36377	15
36378	2
36379	1
36380	127
36384	79
36385	174
36386	76
36387	4
36389	145
36391	3
36392	13
36393	13
36396	2
36397	133
36398	743
36399	1
36400	4
36401	59
36402	27
36403	13
36404	3
36405	51
36406	10
36407	3
36409	3
36410	127
36411	1
36412	14
36413	2
36415	453
36416	89
36419	2
36420	7
36421	1
36424	4
36431	1
36433	8
36434	2
36435	2
36441	3
36443	3
36446	7
36447	13
36448	1
36449	31
36450	1
36451	375
36452	3
36453	2
36464	1
36480	2
36483	6
36484	2727
36486	3
36487	6
36488	16
36490	4
36493	3
36494	8
36495	28
36496	198
36497	2
36499	32
36500	3
36503	7
36504	1
36505	82
36506	542
36507	37
36508	1508
36509	71
36512	9
36513	9
36514	5
36516	1
36519	8
36522	10
36523	8
36524	2
36525	12
36526	46
36529	4
36531	1
36532	4
36536	1
36537	1
36538	9
36539	2
36540	31
36541	66
36543	3
36545	2
36549	1
36550	2
36551	8
36554	1
36555	6
36556	1
36559	1
36560	12
36561	31
36563	60
36565	2391
36566	7
36569	5
36571	3
36573	3
36574	1
36575	1
36578	1
36580	7
36581	259
36582	27
36583	187
36584	7
36585	1
36586	1
36587	3
36589	310
36590	1152
36594	2
36595	25
36596	1
36599	283
36600	377
36601	9
36602	5
36603	2
36605	1
36607	3
36608	53
36609	234
36610	10
36611	1
36612	3
36613	3
36615	95
36617	1305
36618	239
36619	1212
36620	14
36623	8
36624	322
36625	79
36626	110
36627	5
36628	6
36629	2
36630	1
36631	5
36632	2
36633	1
36636	81
36637	94
36638	98
36639	1
36640	8
36641	1
36643	3
36644	5
36645	7
36647	1
36649	2
36650	3
36651	1364
36652	19
36653	1
36655	1
36656	4
36658	1
36661	71
36663	2
36664	2
36665	2
36666	9790
36667	4
36668	25
36669	70
36670	16
36671	1
36673	12
36674	52
36675	126
36676	874
36677	96
36678	454
36679	874
36681	20
36687	2
36689	3
36690	24
36691	50
36693	2
36694	13
36696	6
36698	307
36699	170
36700	36
36713	6
36716	1
36718	300
36719	665
36720	507
36722	23
36723	5
36725	1
36727	1004
36728	876
36729	3
36730	2
36731	3
36732	2086
36733	55
36734	522
36735	1
36736	160
36737	139
36742	863
36743	205
36744	4
36745	1
36746	2272
36747	9
36752	289
36754	14
36755	879
36756	36
36757	56
36758	50
36759	5
36760	2
36761	10
36762	105
36763	2542
36764	20
36765	23
36766	11
36767	2
36768	20
36769	128
36770	1
36771	6
36773	22
36774	2
36775	21
36778	1496
36779	6
36780	1
36781	1
36784	2
36785	22
36786	7
36787	3
36789	2
36790	636
36793	5
36794	4
36795	17
36796	3
36797	11
36798	3399
36799	2010
36801	35
36802	78
36804	14
36805	10
36807	2
36810	4
36811	1
36812	1
36813	2
36814	4
36817	22
36818	138
